ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11822727,JC426445,9/6/2019 19:00,002XX E RANDOLPH ST,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,114,1,42,32,6,1177923,1901223,2019,9/13/2019 16:16,41.88427684,-87.62209893,"(41.884276844, -87.622098929)",22,14309,38,580,36,41,22,87
11821424,JC424809,9/6/2019 19:00,013XX W CHESTNUT ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1213,12,27,24,6,1167351,1906138,2019,9/13/2019 16:16,41.89799783,-87.66077886,"(41.897997827, -87.660778856)",41,22620,25,109,46,49,15,60
11819861,JC423203,9/6/2019 19:00,014XX W WEBSTER AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1811,18,2,7,6,1165981,1914731,2019,9/13/2019 16:16,41.92160694,-87.66556501,"(41.921606937, -87.665565006)",16,21190,68,210,11,16,14,186
11823875,JC427748,9/6/2019 19:00,013XX W BARRY AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1933,19,32,6,6,,,2019,9/13/2019 16:16,,,,,,,,,,,
11819877,JC423211,9/6/2019 19:00,050XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,224,2,3,38,14,1179711,1871795,2019,9/13/2019 16:16,41.80348357,-87.6164353,"(41.803483569, -87.6164353)",12,21192,4,394,9,10,24,116
11819773,JC423028,9/6/2019 19:00,055XX W HOMER ST,820,THEFT,$500 AND UNDER,MOVIE HOUSE/THEATER,FALSE,FALSE,2515,25,37,25,6,1139159,1912150,2019,9/13/2019 16:16,41.91505523,-87.76417995,"(41.915055232, -87.76417995)",52,22615,26,596,45,2,6,133
11819746,JC422870,9/6/2019 18:57,023XX W 68TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,832,8,17,66,14,1161753,1859506,2019,9/13/2019 16:16,41.77015306,-87.68263717,"(41.770153062, -87.68263717)",17,22257,64,370,31,23,13,207
11819650,JC422935,9/6/2019 18:55,022XX E 87TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,TRUE,TRUE,412,4,8,48,26,1192453,1847725,2019,9/13/2019 16:16,41.73713255,-87.57048794,"(41.737132553, -87.570487938)",9,21202,41,431,35,25,19,240
11819612,JC422897,9/6/2019 18:53,064XX S BISHOP ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,SIDEWALK,TRUE,FALSE,725,7,16,67,18,1167770,1862119,2019,9/13/2019 16:16,41.77719643,-87.66050637,"(41.77719643, -87.660506367)",17,22257,65,279,2,23,17,204
11819679,JC422872,9/6/2019 18:52,0000X S CICERO AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1113,11,28,25,3,1144395,1899431,2019,9/13/2019 16:16,41.8800559,-87.74526355,"(41.880055904, -87.745263547)",11,22216,26,69,23,32,25,137
11819576,JC422853,9/6/2019 18:47,039XX W WILCOX ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1122,11,28,26,18,1150195,1899047,2019,9/13/2019 16:16,41.87889113,-87.72397647,"(41.878891134, -87.723976472)",11,21572,27,736,23,30,16,82
11819571,JC422837,9/6/2019 18:45,133XX S BRAINARD AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,433,4,10,55,6,1197792,1817144,2019,9/13/2019 16:16,41.65308375,-87.55194424,"(41.653083749, -87.55194424)",47,22250,52,586,47,26,19,259
11819613,JC422891,9/6/2019 18:45,044XX N HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1723,17,35,14,14,1150261,1929168,2019,9/13/2019 16:16,41.96154461,-87.72294692,"(41.961544606, -87.722946921)",28,21849,14,119,12,20,1,9
11819622,JC422867,9/6/2019 18:43,117XX S CHURCH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VACANT LOT/LAND,TRUE,FALSE,2212,22,34,75,18,1165104,1826967,2019,9/13/2019 16:16,41.68079074,-87.6712711,"(41.680790738, -87.671271097)",33,22212,74,378,22,13,9,257
11820249,JC422879,9/6/2019 18:40,025XX W NORTH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1434,14,1,24,6,1159333,1910556,2019,9/13/2019 16:16,41.91028988,-87.69010654,"(41.91028988, -87.690106536)",10,22535,25,302,41,4,7,62
11819731,JC422828,9/6/2019 18:37,038XX W ADAMS ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1122,11,28,26,04B,1150865,1898738,2019,9/13/2019 16:16,41.87803012,-87.72152443,"(41.878030124, -87.721524427)",11,21572,27,736,23,30,16,82
11819539,JC422836,9/6/2019 18:37,011XX N MONTICELLO AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,TRUE,FALSE,1112,11,27,23,18,1151831,1907422,2019,9/13/2019 16:16,41.90184096,-87.71774873,"(41.901840959, -87.71774873)",41,4299,24,456,46,5,16,66
11819617,JC422881,9/6/2019 18:33,011XX N LAVERGNE AVE,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),SIDEWALK,TRUE,FALSE,1531,15,37,25,18,1142821,1907162,2019,9/13/2019 16:16,41.90130014,-87.75085045,"(41.901300136, -87.75085045)",4,4299,26,585,45,5,25,69
11820433,JC423966,9/6/2019 18:30,024XX N MILWAUKEE AVE,810,THEFT,OVER $500,BAR OR TAVERN,FALSE,FALSE,1414,14,1,22,6,1156040,1916179,2019,9/13/2019 16:16,41.92578697,-87.70205172,"(41.925786973, -87.702051718)",15,22535,23,548,41,1,7,182
11819724,JC422940,9/6/2019 18:30,081XX S INGLESIDE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,631,6,8,44,08B,1183976,1851324,2019,9/13/2019 16:16,41.74721059,-87.6014326,"(41.747210589, -87.601432604)",9,21546,40,247,35,61,20,235
11823347,JC427334,9/6/2019 18:30,069XX W BELMONT AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,2511,25,36,18,6,1129780,1920494,2019,9/13/2019 16:16,41.93811783,-87.79844674,"(41.938117825, -87.798446744)",39,22254,18,396,44,52,6,179
11819863,JC423146,9/6/2019 18:30,015XX W WEBSTER AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1811,18,2,7,6,1165567,1914723,2019,9/13/2019 16:16,41.92159382,-87.66708637,"(41.921593821, -87.667086373)",16,21190,68,210,11,16,14,186
11819665,JC422886,9/6/2019 18:30,016XX W JONQUIL TER,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,FALSE,FALSE,2422,24,49,1,24,1164131,1950996,2019,9/13/2019 16:16,42.02115883,-87.67133274,"(42.021158833, -87.671332737)",3,21853,10,340,5,9,11,32
11824403,JC428672,9/6/2019 18:30,012XX E 53RD ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,FALSE,FALSE,234,2,4,41,11,,,2019,9/13/2019 16:16,,,,,,,,,,,
11819645,JC422831,9/6/2019 18:29,075XX S PAXTON AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,414,4,8,43,26,1192180,1855353,2019,9/13/2019 16:16,41.75807108,-87.57124059,"(41.758071078, -87.57124059)",9,22538,39,420,35,24,19,222
11819716,JC422855,9/6/2019 18:28,004XX W 123RD ST,460,BATTERY,SIMPLE,PARK PROPERTY,FALSE,FALSE,523,5,34,53,08B,1175765,1823350,2019,9/13/2019 16:16,41.67063369,-87.63235423,"(41.670633685, -87.632354229)",45,21861,50,60,22,19,10,218
11819726,JC422845,9/6/2019 18:24,0000X E GARFIELD BLVD,454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESTAURANT,FALSE,FALSE,225,2,20,40,08B,1177359,1868434,2019,9/13/2019 16:16,41.79431418,-87.62516271,"(41.794314175, -87.625162711)",53,21559,7,403,4,60,24,111
11819734,JC422869,9/6/2019 18:23,023XX W MADISON ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,1223,12,27,28,18,1160719,1899958,2019,9/13/2019 16:16,41.88117946,-87.68530897,"(41.88117946, -87.685308968)",48,21184,29,37,46,28,15,75
11819556,JC422834,9/6/2019 18:20,090XX S ASHLAND AVE,2021,NARCOTICS,POSS: BARBITUATES,STREET,TRUE,FALSE,2221,22,21,73,18,1167254,1844859,2019,9/13/2019 16:16,41.72984367,-87.6628911,"(41.729843669, -87.662891098)",18,21554,72,632,13,59,9,245
11820492,JC423962,9/6/2019 18:15,032XX N MILWAUKEE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1732,17,30,21,6,1149480,1921463,2019,9/13/2019 16:16,41.94041672,-87.72601907,"(41.94041672, -87.726019067)",7,21538,22,138,21,39,1,20
11820622,JC422878,9/6/2019 18:15,047XX N WESTERN AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1911,19,40,4,08B,1159511,1931477,2019,9/13/2019 16:16,41.96769477,-87.68887485,"(41.967694774, -87.688874851)",13,21849,6,665,18,20,5,10
11819628,JC422851,9/6/2019 18:14,015XX S SPRINGFIELD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1014,10,24,29,08B,1150630,1892221,2019,9/13/2019 16:16,41.86015132,-87.72255756,"(41.860151322, -87.722557556)",36,21569,30,33,14,57,21,156
11819616,JC422791,9/6/2019 18:07,0000X E GARFIELD BLVD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,225,2,3,40,26,1177792,1868568,2019,9/13/2019 16:16,41.79467209,-87.62357087,"(41.794672085, -87.623570871)",12,22260,7,403,9,10,24,111
11819492,JC422804,9/6/2019 18:05,041XX N MILWAUKEE AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1624,16,45,15,08A,1142921,1926894,2019,9/13/2019 16:16,41.95544486,-87.74999004,"(41.955444859, -87.749990039)",20,22618,15,259,50,21,12,15
11819670,JC422847,9/6/2019 18:03,100XX S PRINCETON AVE,1755,OFFENSE INVOLVING CHILDREN,CHILD ABANDONMENT,RESIDENCE,TRUE,TRUE,511,5,9,49,20,1176058,1838374,2019,9/13/2019 16:16,41.71185525,-87.63083344,"(41.711855246, -87.630833439)",30,21861,45,569,43,19,10,250
11821835,JC425492,9/6/2019 18:00,031XX N MARMORA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,2514,25,30,19,26,1136501,1920285,2019,9/13/2019 16:16,41.93742658,-87.77375025,"(41.937426576, -87.773750248)",27,22254,19,82,21,52,6,177
11819893,JC423077,9/6/2019 18:00,079XX S LAWNDALE AVE,4230,KIDNAPPING,UNLAWFUL RESTRAINT,GAS STATION,FALSE,FALSE,834,8,18,70,26,1153093,1851857,2019,9/13/2019 16:16,41.74933836,-87.71458312,"(41.749338364, -87.714583115)",6,4300,69,199,30,8,13,232
11823894,JC427707,9/6/2019 18:00,009XX W WAYMAN ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1214,12,27,28,6,1170243,1902279,2019,9/13/2019 16:16,41.88734578,-87.65026971,"(41.88734578, -87.650269711)",41,14917,29,63,46,44,15,76
11822488,JC426497,9/6/2019 18:00,075XX S PULASKI RD,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,833,8,18,65,6,1151002,1854551,2019,9/13/2019 16:16,41.75677217,-87.72217535,"(41.756772166, -87.722175346)",6,4300,69,571,30,8,13,209
11820893,JC424214,9/6/2019 18:00,025XX N LOWELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,FALSE,FALSE,2524,25,31,20,14,1146959,1916444,2019,9/13/2019 16:16,41.92669277,-87.73541333,"(41.926692767, -87.735413334)",7,22615,21,439,17,2,6,181
11819599,JC422862,9/6/2019 18:00,0000X W 26TH ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,133,1,3,35,6,1176575,1887109,2019,9/13/2019 16:16,41.84557767,-87.62747503,"(41.845577671, -87.627475027)",12,21194,1,377,9,40,22,163
11823619,JC427738,9/6/2019 18:00,031XX W 66TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,831,8,17,66,14,1156391,1860689,2019,9/13/2019 16:16,41.77350903,-87.70226038,"(41.773509032, -87.702260375)",44,21867,64,382,31,58,13,208
11825979,JC430423,9/6/2019 18:00,024XX N PULASKI RD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2524,25,31,22,6,,,2019,9/13/2019 16:16,,,,,,,,,,,
11819688,JC422999,9/6/2019 18:00,004XX N HALSTED ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1214,12,27,24,6,1170959,1903416,2019,9/13/2019 16:16,41.89045011,-87.647607,"(41.890450112, -87.647606999)",41,4446,25,109,46,55,15,76
11820161,JC423490,9/6/2019 18:00,030XX W GEORGE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1411,14,33,21,6,1155626,1919126,2019,9/13/2019 16:16,41.93388212,-87.70349342,"(41.933882119, -87.70349342)",15,21538,22,465,20,39,7,174
11819871,JC423011,9/6/2019 18:00,021XX W WASHINGTON BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,1223,12,27,28,08A,1162149,1900666,2019,9/13/2019 16:16,41.88309252,-87.6800383,"(41.883092523, -87.680038301)",48,21184,29,37,46,28,15,75
11819631,JC422797,9/6/2019 17:50,052XX S WOLCOTT AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,932,9,16,61,08B,1164570,1870034,2019,9/13/2019 16:16,41.7989843,-87.67201436,"(41.798984299, -87.672014362)",19,14924,59,767,2,37,23,128
11819606,JC422792,9/6/2019 17:46,006XX E GROVELAND PARK,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,211,2,4,35,5,1181330,1882723,2019,9/13/2019 16:16,41.83343363,-87.61016039,"(41.833433627, -87.610160394)",1,21194,1,581,10,40,24,169
11819518,JC422761,9/6/2019 17:45,071XX S WESTERN AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,832,8,18,66,08A,1161607,1857352,2019,9/13/2019 16:16,41.76424521,-87.68323203,"(41.764245207, -87.683232026)",6,22257,64,333,30,58,13,207
11819653,JC422829,9/6/2019 17:45,087XX S WINCHESTER AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2221,22,21,71,08A,1165175,1846595,2019,9/13/2019 16:16,41.7346517,-87.67045812,"(41.734651703, -87.670458123)",18,21554,70,488,13,59,9,245
11819536,JC422770,9/6/2019 17:43,046XX W DIVERSEY AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2521,25,31,20,6,1144951,1918212,2019,9/13/2019 16:16,41.93158252,-87.74274717,"(41.931582515, -87.742747165)",7,22615,19,305,17,2,6,176
11819859,JC422928,9/6/2019 17:40,001XX S CANAL ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,TRUE,FALSE,121,1,42,28,5,1173162,1899653,2019,9/13/2019 16:16,41.88007561,-87.63962832,"(41.880075611, -87.639628321)",48,14914,29,786,36,46,22,91
11819496,JC422756,9/6/2019 17:40,062XX S WOOD ST,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,TRUE,TRUE,714,7,15,67,08A,1165419,1863340,2019,9/13/2019 16:16,41.78059717,-87.66909054,"(41.780597165, -87.669090541)",44,22257,65,276,3,23,17,164
11820104,JC423405,9/6/2019 17:36,007XX E 84TH PL,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,632,6,6,44,6,1182730,1849012,2019,9/13/2019 16:16,41.7408952,-87.60606985,"(41.740895201, -87.606069845)",31,21546,40,140,32,61,20,241
11819754,JC422750,9/6/2019 17:34,016XX W MARQUETTE RD,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,725,7,15,67,3,1167148,1860754,2019,9/13/2019 16:16,41.77346403,-87.66282563,"(41.773464027, -87.662825628)",17,22257,65,284,2,23,17,204
11819593,JC422788,9/6/2019 17:33,041XX W KAMERLING AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,FALSE,TRUE,2534,25,37,23,04B,1148629,1908670,2019,9/13/2019 16:16,41.90532805,-87.72947791,"(41.905328046, -87.729477909)",4,4299,24,286,45,5,6,194
11822245,JC425729,9/6/2019 17:30,043XX W ROOSEVELT RD,610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1011,10,24,29,5,1147667,1894351,2019,9/13/2019 16:16,41.86605363,-87.73337942,"(41.866053631, -87.733379417)",36,21569,30,761,14,57,21,155
11819685,JC422972,9/6/2019 17:30,089XX S WOODLAWN AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,413,4,8,47,6,1185770,1846007,2019,9/13/2019 16:16,41.73257812,-87.59502612,"(41.732578122, -87.595026119)",9,21546,43,472,35,61,19,246
11821444,JC425114,9/6/2019 17:30,099XX S HOXIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,431,4,7,51,7,1195114,1839629,2019,9/13/2019 16:16,41.71485126,-87.56100514,"(41.714851263, -87.561005137)",43,21202,48,527,37,25,19,249
11819757,JC423070,9/6/2019 17:30,049XX W ALTGELD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2521,25,31,19,7,1142996,1916182,2019,9/13/2019 16:16,41.92604872,-87.7499823,"(41.926048721, -87.749982304)",7,22615,19,304,17,2,6,176
11819689,JC422776,9/6/2019 17:30,063XX S MARSHFIELD AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,725,7,15,67,08A,1166413,1862660,2019,9/13/2019 16:16,41.77871003,-87.66546571,"(41.778710031, -87.665465714)",19,22257,65,280,2,23,17,204
11819680,JC422823,9/6/2019 17:30,049XX W QUINCY ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1533,15,28,25,08B,1143635,1898551,2019,9/13/2019 16:16,41.87765533,-87.74807624,"(41.877655332, -87.748076243)",11,22216,26,69,23,32,25,137
11822441,JC425994,9/6/2019 17:30,004XX N CARPENTER ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1214,12,27,24,14,1169383,1902956,2019,9/13/2019 16:16,41.88922226,-87.65340817,"(41.889222256, -87.653408167)",41,22620,25,522,46,49,15,76
11819845,JC423053,9/6/2019 17:30,067XX S KEDZIE AVE,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,PARK PROPERTY,FALSE,FALSE,831,8,17,66,3,1156204,1859967,2019,9/13/2019 16:16,41.77153152,-87.70296528,"(41.771531518, -87.70296528)",6,21867,64,383,31,58,13,208
11819666,JC422764,9/6/2019 17:30,038XX N LAKEWOOD AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1923,19,44,6,5,1166941,1925718,2019,9/13/2019 16:16,41.95173525,-87.66172147,"(41.951735245, -87.661721474)",38,21186,57,725,25,53,5,12
11823152,JC426263,9/6/2019 17:30,017XX W WALNUT ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1215,12,27,28,6,1164861,1901771,2019,9/13/2019 16:16,41.88606765,-87.67004835,"(41.886067647, -87.670048354)",41,21184,29,579,46,28,15,78
11819610,JC422814,9/6/2019 17:30,025XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,133,1,2,33,08B,1179230,1887778,2019,9/13/2019 16:16,41.84735316,-87.61771109,"(41.847353158, -87.617711094)",48,21194,34,193,10,40,22,163
11819588,JC422789,9/6/2019 17:21,071XX S SPAULDING AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,TRUE,831,8,17,66,26,1155605,1857055,2019,9/13/2019 16:16,41.76355257,-87.70523898,"(41.763552567, -87.705238983)",6,21867,64,349,31,58,13,208
11822707,JC426504,9/6/2019 17:21,0000X E RANDOLPH ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,6,1176582,1901291,2019,9/13/2019 16:16,41.88449383,-87.62702113,"(41.884493832, -87.627021129)",22,14310,38,580,36,42,22,88
11819484,JC422757,9/6/2019 17:20,034XX W FULLERTON AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,1413,14,35,22,26,1153224,1915747,2019,9/13/2019 16:16,41.92465795,-87.71241066,"(41.924657953, -87.712410656)",10,22535,23,321,12,1,7,185
11820187,JC422807,9/6/2019 17:20,013XX W FULLERTON AVE,1330,CRIMINAL TRESPASS,TO LAND,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,1932,19,2,7,26,1166755,1916056,2019,9/13/2019 16:16,41.92522624,-87.66268307,"(41.925226238, -87.662683065)",16,21190,68,210,11,16,14,186
11819718,JC422749,9/6/2019 17:19,054XX W WASHINGTON BLVD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,1523,15,28,25,24,1139700,1900208,2019,9/13/2019 16:16,41.88227508,-87.76248428,"(41.882275078, -87.762484279)",11,22216,26,674,7,32,25,97
11819462,JC422732,9/6/2019 17:15,054XX N CLARK ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2012,20,40,77,6,1165048,1936387,2019,9/13/2019 16:16,41.9810519,-87.66837572,"(41.981051896, -87.668375719)",40,22616,76,564,16,15,2,54
11819534,JC422738,9/6/2019 17:15,074XX S COLES AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,FALSE,TRUE,334,3,7,43,04B,1195493,1856210,2019,9/13/2019 16:16,41.76034157,-87.55907077,"(41.76034157, -87.559070771)",43,22538,39,421,37,24,18,213
11823642,JC422736,9/6/2019 17:15,015XX W HASTINGS ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,1233,12,28,28,04B,1166213,1893810,2019,9/13/2019 16:16,41.86419323,-87.66531106,"(41.864193233, -87.665311056)",48,14920,29,96,23,43,15,150
11819505,JC422755,9/6/2019 17:13,062XX N RICHMOND ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2413,24,50,2,08A,1155548,1941292,2019,9/13/2019 16:16,41.99470851,-87.70318098,"(41.994708509, -87.703180977)",42,4450,20,30,27,50,11,52
11819674,JC422723,9/6/2019 17:13,059XX W ERIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1511,15,29,25,14,1136769,1903696,2019,9/13/2019 16:16,41.8918996,-87.77316349,"(41.891899602, -87.773163492)",52,22216,26,672,7,32,25,70
11819527,JC422759,9/6/2019 17:11,053XX W VAN BUREN ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,1522,15,29,25,24,1140938,1897496,2019,9/13/2019 16:16,41.87481032,-87.75800503,"(41.874810315, -87.758005028)",52,22216,26,68,7,32,25,97
11820124,JC423317,9/6/2019 17:10,047XX N PAULINA ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,1912,19,47,3,26,1164372,1931630,2019,9/13/2019 16:16,41.96801289,-87.67099708,"(41.968012887, -87.670997084)",13,22616,31,559,18,15,5,8
11819630,JC422710,9/6/2019 17:10,001XX S SACRAMENTO BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,TRUE,1124,11,28,27,14,1156412,1899102,2019,9/13/2019 16:16,41.87891867,-87.70114722,"(41.878918665, -87.701147222)",11,21184,28,51,23,28,16,123
11822692,JC426540,9/6/2019 17:10,012XX W ROSCOE ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1924,19,44,6,6,1167514,1922716,2019,9/13/2019 16:16,41.94348529,-87.65970187,"(41.943485286, -87.659701872)",38,4449,57,729,25,22,5,28
11820028,JC423346,9/6/2019 17:10,047XX N PAULINA ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1912,19,47,3,7,1164372,1931630,2019,9/13/2019 16:16,41.96801289,-87.67099708,"(41.968012887, -87.670997084)",13,22616,31,559,18,15,5,8
11819544,JC422773,9/6/2019 17:05,003XX S LAKE SHORE DR NB,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,114,1,42,32,14,1179278,1898969,2019,9/13/2019 16:16,41.87806083,-87.61719234,"(41.87806083, -87.617192341)",22,14913,38,367,36,29,22,87
11819488,JC422785,9/6/2019 17:00,076XX W ADDISON ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1631,16,38,17,08A,1124077,1923049,2019,9/13/2019 16:16,41.9452248,-87.81935064,"(41.945224798, -87.819350636)",39,22254,17,457,19,52,12,29
11819642,JC422936,9/6/2019 17:00,120XX S LA SALLE ST,320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,FALSE,FALSE,523,5,9,53,3,1177433,1825150,2019,9/13/2019 16:16,41.67553577,-87.62619544,"(41.675535769, -87.626195435)",30,21861,50,60,43,19,10,218
11819578,JC422892,9/6/2019 17:00,037XX W 77TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,833,8,18,70,14,1152485,1853141,2019,9/13/2019 16:16,41.75287385,-87.71677738,"(41.752873852, -87.716777379)",6,4300,69,571,30,8,13,209
11819590,JC422843,9/6/2019 17:00,071XX W FOSTER AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,DRUG STORE,TRUE,FALSE,1613,16,41,10,18,1127651,1934104,2019,9/13/2019 16:16,41.97550138,-87.80596361,"(41.975501383, -87.805963607)",34,4448,36,700,29,31,12,49
11823629,JC426305,9/6/2019 17:00,005XX W CORNELIA AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1925,19,46,6,5,1172045,1923872,2019,9/13/2019 16:16,41.94655847,-87.64301401,"(41.946558473, -87.643014013)",37,4449,57,535,39,22,5,18
11820044,JC422715,9/6/2019 17:00,007XX W 118TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,524,5,34,53,08B,1173359,1826626,2019,9/13/2019 16:16,41.67967693,-87.64106367,"(41.679676934, -87.641063669)",45,21861,50,255,22,19,10,220
11819517,JC422799,9/6/2019 17:00,073XX S MORGAN ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,733,7,17,68,5,1170912,1856254,2019,9/13/2019 16:16,41.76103411,-87.64915888,"(41.761034113, -87.649158884)",17,21559,66,512,31,11,17,215
